RUN,TR,CU,FNAM,PDAT,HWAH,w
2839,28,4,ZASP0003,1996333,6424,0.45
2840,28,4,ZASP0003,1997333,6024,0.45
2841,28,4,ZASP0003,1998333,6671,0.45
2842,28,4,ZASP0003,1999333,5285,0.45
2843,28,4,ZASP0003,2000333,5491,0.45
2844,28,4,ZASP0003,2001333,4923,0.45
2845,28,4,ZASP0003,2002333,4200,0.45
2846,28,4,ZASP0003,2003333,6113,0.45
2847,28,4,ZASP0003,2004333,6345,0.45
2848,28,4,ZASP0003,2005333,6279,0.45
2849,28,4,ZASP0003,2006333,6591,0.45
2850,28,4,ZASP0003,2007333,5016,0.45
2851,28,4,ZASP0003,2008333,6112,0.45
2852,28,4,ZASP0003,2009333,6078,0.45
2853,29,4,ZASP0003,1979348,7002,0.45
2854,29,4,ZASP0003,1980348,6695,0.45
2855,29,4,ZASP0003,1981348,5784,0.45
2856,29,4,ZASP0003,1982348,6798,0.45
2857,29,4,ZASP0003,1983348,4122,0.45
2858,29,4,ZASP0003,1984348,6753,0.45
2859,29,4,ZASP0003,1985348,6741,0.45
2860,29,4,ZASP0003,1986348,7370,0.45
2861,29,4,ZASP0003,1987348,4430,0.45
2862,29,4,ZASP0003,1988348,6123,0.45
2863,29,4,ZASP0003,1989348,5679,0.45
2864,29,4,ZASP0003,1990348,6769,0.45
2865,29,4,ZASP0003,1991348,1459,0.45
2866,29,4,ZASP0003,1992348,7132,0.45
2867,29,4,ZASP0003,1993348,6583,0.45
2868,29,4,ZASP0003,1994348,4556,0.45
2869,29,4,ZASP0003,1995348,6017,0.45
2870,29,4,ZASP0003,1996348,7135,0.45
2871,29,4,ZASP0003,1997348,7535,0.45
2872,29,4,ZASP0003,1998348,7410,0.45
2873,29,4,ZASP0003,1999348,6402,0.45
2874,29,4,ZASP0003,2000348,6012,0.45
2875,29,4,ZASP0003,2001348,5679,0.45
2876,29,4,ZASP0003,2002348,5499,0.45
2877,29,4,ZASP0003,2003348,6678,0.45
2878,29,4,ZASP0003,2004348,6937,0.45
2879,29,4,ZASP0003,2005348,6713,0.45
2880,29,4,ZASP0003,2006348,6809,0.45
2881,29,4,ZASP0003,2007348,4883,0.45
2882,29,4,ZASP0003,2008348,6670,0.45
2883,29,4,ZASP0003,2009348,6832,0.45
2884,30,4,ZASP0003,1979363,7259,0.45
2885,30,4,ZASP0003,1980363,7032,0.45
2886,30,4,ZASP0003,1981363,6510,0.45
2887,30,4,ZASP0003,1982363,6342,0.45
2888,30,4,ZASP0003,1983363,5543,0.45
2889,30,4,ZASP0003,1984363,6938,0.45
2890,30,4,ZASP0003,1985363,6913,0.45
2891,30,4,ZASP0003,1986363,7750,0.45
2892,30,4,ZASP0003,1987363,5413,0.45
2893,30,4,ZASP0003,1988363,5874,0.45
2894,30,4,ZASP0003,1989363,5827,0.45
2895,30,4,ZASP0003,1990363,7128,0.45
2896,30,4,ZASP0003,1991363,4012,0.45
2897,30,4,ZASP0003,1992363,7520,0.45
2898,30,4,ZASP0003,1993363,6796,0.45
2899,30,4,ZASP0003,1994363,5798,0.45
2900,30,4,ZASP0003,1995363,6504,0.45
2901,30,4,ZASP0003,1996363,6860,0.45
2902,30,4,ZASP0003,1997363,7308,0.45
2903,30,4,ZASP0003,1998363,7647,0.45
2904,30,4,ZASP0003,1999363,7035,0.45
2905,30,4,ZASP0003,2000363,6917,0.45
2906,30,4,ZASP0003,2001363,5300,0.45
2907,30,4,ZASP0003,2002363,6279,0.45
2908,30,4,ZASP0003,2003363,6882,0.45
2909,30,4,ZASP0003,2004363,7156,0.45
2910,30,4,ZASP0003,2005363,7086,0.45
2911,30,4,ZASP0003,2006363,6667,0.45
2912,30,4,ZASP0003,2007363,5032,0.45
2913,30,4,ZASP0003,2008363,7118,0.45
2914,30,4,ZASP0003,2009363,6715,0.45
2915,31,4,ZASP0003,1980013,7566,0.45
2916,31,4,ZASP0003,1981013,6837,0.45
2917,31,4,ZASP0003,1982013,5959,0.45
2918,31,4,ZASP0003,1983013,4902,0.45
2919,31,4,ZASP0003,1984013,6130,0.45
2920,31,4,ZASP0003,1985013,6901,0.45
2921,31,4,ZASP0003,1986013,6880,0.45
2922,31,4,ZASP0003,1987013,7640,0.45
2923,31,4,ZASP0003,1988013,5948,0.45
2924,31,4,ZASP0003,1989013,5372,0.45
2925,31,4,ZASP0003,1990013,5570,0.45
2926,31,4,ZASP0003,1991013,7276,0.45
2927,31,4,ZASP0003,1992013,3954,0.45
2928,31,4,ZASP0003,1993013,7440,0.45
2929,31,4,ZASP0003,1994013,6297,0.45
2930,31,4,ZASP0003,1995013,5212,0.45
2931,31,4,ZASP0003,1996013,6944,0.45
2932,31,4,ZASP0003,1997013,6819,0.45
2933,31,4,ZASP0003,1998013,7136,0.45
2934,31,4,ZASP0003,1999013,7815,0.45
2935,31,4,ZASP0003,2000013,7093,0.45
2936,31,4,ZASP0003,2001013,7250,0.45
2937,31,4,ZASP0003,2002013,2708,0.45
2938,31,4,ZASP0003,2003013,7150,0.45
2939,31,4,ZASP0003,2004013,7052,0.45
2940,31,4,ZASP0003,2005013,7412,0.45
2941,31,4,ZASP0003,2006013,7665,0.45
2942,31,4,ZASP0003,2007013,6777,0.45
2943,31,4,ZASP0003,2008013,5224,0.45
2944,31,4,ZASP0003,2009013,7325,0.45
2945,31,4,ZASP0003,2010013,6852,0.45
2946,32,4,ZASP0003,1980028,7458,0.45
2947,32,4,ZASP0003,1981028,6723,0.45
2948,32,4,ZASP0003,1982028,3767,0.45
2949,32,4,ZASP0003,1983028,5114,0.45
2950,32,4,ZASP0003,1984028,6537,0.45
2951,32,4,ZASP0003,1985028,6927,0.45
2952,32,4,ZASP0003,1986028,6939,0.45
2953,32,4,ZASP0003,1987028,7657,0.45
2954,32,4,ZASP0003,1988028,6135,0.45
2955,32,4,ZASP0003,1989028,5315,0.45
2956,32,4,ZASP0003,1990028,5387,0.45
2957,32,4,ZASP0003,1991028,7191,0.45
2958,32,4,ZASP0003,1992028,4720,0.45
2959,32,4,ZASP0003,1993028,7141,0.45
2960,32,4,ZASP0003,1994028,5237,0.45
2961,32,4,ZASP0003,1995028,2196,0.45
2962,32,4,ZASP0003,1996028,6818,0.45
2963,32,4,ZASP0003,1997028,6832,0.45
2964,32,4,ZASP0003,1998028,6832,0.45
2965,32,4,ZASP0003,1999028,7998,0.45
2966,32,4,ZASP0003,2000028,7072,0.45
2967,32,4,ZASP0003,2001028,7027,0.45
2968,32,4,ZASP0003,2002028,2607,0.45
2969,32,4,ZASP0003,2003028,7043,0.45
2970,32,4,ZASP0003,2004028,7036,0.45
2971,32,4,ZASP0003,2005028,7353,0.45
2972,32,4,ZASP0003,2006028,7791,0.45
2973,32,4,ZASP0003,2007028,6570,0.45
2974,32,4,ZASP0003,2008028,5708,0.45
2975,32,4,ZASP0003,2009028,7211,0.45
2976,32,4,ZASP0003,2010028,6830,0.45
